"","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous"
"1259","83","1414","19","english","solid things","0","striped things","0","polka-dotted things","0.8","clouds","0","circles","0.7","squares","0.7","333","323","113","green","322111","True"
"1260","83","225","20","english","solid things","0","striped things","0","polka-dotted things","0.9","blue things","0","red things","0","green things","0.75","333","333","213","square","212132","False"
"1261","84","2332","6","English","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.5","green things","0.5","121","131","131","striped","123232","False"
"1262","84","74","7","English","blue things","0.5","red things","0.5","green things","0.5","clouds","0.5","circles","0.5","squares","0.5","322","232","131","striped","122111","False"
"1263","84","1005","8","English","solid things","0.5","striped things","0","polka-dotted things","0.75","blue things","0.8","red things","0.5","green things","0.05","131","123","333","cloud","212212","True"
"1264","84","1518","9","English","blue things","0.8","red things","0.25","green things","0.25","solid things","0.25","striped things","0.65","polka-dotted things","0.5","121","123","113","cloud","322112","True"
"1265","84","2087","10","English","solid things","0.8","striped things","0.25","polka-dotted things","0.25","clouds","0.25","circles","0.3","squares","0.7","312","232","122","red","321111","True"
"1266","84","335","11","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.05","red things","0.95","green things","0.5","112","111","213","cloud","213211","True"
"1267","84","1325","12","English","blue things","0.5","red things","0.5","green things","0.5","clouds","0.5","circles","0.5","squares","0.5","321","332","231","striped","122122","False"
"1268","84","431","13","English","blue things","0.75","red things","0.3","green things","0.3","solid things","0.75","striped things","0.3","polka-dotted things","0.5","111","123","122","cloud","321112","True"
"1269","84","876","14","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","0.5","322","331","223","red","112122","False"
"1270","84","659","15","English","blue things","0.2","red things","0.5","green things","0.85","clouds","0.75","circles","0.25","squares","0.5","113","211","333","solid","212211","True"
"1271","84","478","16","English","blue things","0.25","red things","0.7","green things","0.5","solid things","0.7","striped things","0.25","polka-dotted things","0.5","312","321","133","square","211111","True"
"1272","84","1722","17","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","1","red things","0.05","green things","0.5","121","122","212","cloud","212112","True"
"1273","84","1150","18","English","blue things","0.3","red things","0.5","green things","0.75","clouds","0.7","circles","0.2","squares","0.5","123","221","221","striped","321212","True"
"1274","84","132","19","English","clouds","0.75","circles","0.25","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5","112","212","323","red","212111","True"
"1275","84","2157","20","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","0.5","331","113","223","blue","121111","False"
"1276","85","1058","6","English","solid things","0.8","striped things","0.7","polka-dotted things","0.9","clouds","0.7","circles","0.65","squares","0.85","322","311","313","red","113212","False"
"1277","85","2367","7","English","clouds","0.6","circles","0.8","squares","0.75","solid things","0.7","striped things","0.3","polka-dotted things","0.5","133","131","132","green","113232","False"
"1278","85","2126","8","English","solid things","0.75","striped things","0.85","polka-dotted things","0.7","blue things","0.35","red things","0.35","green things","0.5","312","121","231","square","111112","False"
"1279","85","2061","9","English","solid things","0.6","striped things","0.65","polka-dotted things","0.8","blue things","0.75","red things","0.7","green things","0.5","313","331","322","square","321111","True"
"1280","85","476","10","English","solid things","0.5","striped things","0.85","polka-dotted things","0.75","blue things","0.5","red things","0.5","green things","0.7","113","121","232","cloud","211111","True"
"1281","85","1925","11","English","blue things","0.7","red things","0.8","green things","0.8","clouds","0.35","circles","0.5","squares","0.5","322","131","111","striped","111212","False"
"1282","85","2027","12","English","blue things","0.7","red things","0.65","green things","0.9","solid things","0.6","striped things","0.5","polka-dotted things","0.5","321","322","331","square","322122","True"
"1283","85","683","13","English","blue things","0.5","red things","0.75","green things","0.6","solid things","0.5","striped things","0.7","polka-dotted things","0.75","212","223","111","circle","212211","True"
"1284","85","110","14","English","solid things","0.75","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.55","131","121","313","cloud","212111","True"
"1285","85","423","15","English","blue things","0.4","red things","0.5","green things","0.5","solid things","0.3","striped things","0.65","polka-dotted things","0.5","213","231","221","circle","321112","True"
"1286","85","652","16","English","solid things","0.5","striped things","0.5","polka-dotted things","0.75","blue things","0.7","red things","0.65","green things","0.5","112","133","311","cloud","212211","True"
"1287","85","1018","17","English","blue things","0.65","red things","0.5","green things","0.5","solid things","0.7","striped things","0.5","polka-dotted things","0.8","313","322","223","square","212212","True"
"1288","85","707","18","English","clouds","0.65","circles","0.7","squares","0.7","blue things","0.5","red things","0.4","green things","0.5","211","213","131","solid","212122","True"
"1289","85","2005","19","English","blue things","0.7","red things","0.65","green things","0.5","solid things","0.65","striped things","0.5","polka-dotted things","0.5","311","312","321","square","322122","True"
"1290","85","503","20","English","blue things","0.5","red things","0.65","green things","0.5","solid things","0.65","striped things","0.5","polka-dotted things","0.5","213","313","111","circle","112132","False"
"1291","86","190","6","English","clouds","0.95","circles","0.5","squares","0.05","solid things","0.5","striped things","0.5","polka-dotted things","0.5","131","331","331","blue","323212","True"
"1292","86","2301","7","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","0.5","332","333","333","red","123232","False"
"1293","86","1323","8","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","0.5","332","323","133","red","122122","False"
"1294","86","215","9","English","blue things","0.5","red things","0.5","green things","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5","113","113","223","cloud","212132","False"
"1295","86","1135","10","English","solid things","0.7","striped things","0.3","polka-dotted things","0.5","clouds","0.5","circles","0.25","squares","0.65","312","222","222","red","321212","True"
"1296","86","2248","11","English","solid things","0.1","striped things","0.1","polka-dotted things","1","blue things","0.5","red things","0.5","green things","0.5","132","122","112","cloud","323211","True"
"1297","86","1288","12","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","0.5","311","233","122","blue","111111","False"
"1298","86","676","13","English","blue things","0.5","red things","0.2","green things","0.75","clouds","0.25","circles","0.5","squares","0.8","333","132","321","polka-dotted","212211","True"
"1299","86","1598","14","English","blue things","0.2","red things","0.8","green things","0.5","clouds","0.5","circles","0.35","squares","0.7","322","322","221","striped","322121","True"
"1300","86","593","15","English","solid things","0.4","striped things","0.85","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","0.5","322","312","311","red","213212","True"
"1301","86","290","16","English","solid things","0.1","striped things","0.5","polka-dotted things","0.9","blue things","0.5","red things","0.75","green things","0.3","132","113","232","cloud","212222","True"
