"","X.1","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"1103",1103,1223,81,1873,13,"english","clouds",0.35,"circles",0.75,"squares",0.8,"blue things",0.2,"red things",0.2,"green things",0.8,331,312,312,"polka-dotted",123212,"False",2,1,3,9,12,12,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,123212,0
"1104",1104,1224,81,1859,14,"english","blue things",0.25,"red things",0.25,"green things",0.3,"solid things",0.2,"striped things",0.65,"polka-dotted things",0.75,133,313,313,"cloud",123212,"False",1,3,2,25,21,21,NA,NA,NA,NA,NA,NA,0.789473684210526,0.210526315789474,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,123212,0
"1105",1105,1225,81,2229,15,"english","clouds",0.2,"circles",0.25,"squares",0.75,"blue things",0.25,"red things",0.3,"green things",0.8,311,313,312,"solid",323211,"True",2,1,3,3,21,12,NA,NA,NA,NA,NA,NA,0.18519,0.59259,0.22222,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,323211,0
"1106",1106,1226,81,1013,16,"english","blue things",0.2,"red things",0.3,"green things",0.75,"clouds",0.75,"circles",0.8,"squares",0.35,323,122,113,"striped",212212,"True",2,3,1,24,13,19,NA,NA,NA,0.714285714285714,0.285714285714286,NA,0.318179462820624,0.681820537179377,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,212212,0
"1107",1107,1227,81,1798,17,"english","blue things",0.7,"red things",0.75,"green things",0.85,"solid things",0.6,"striped things",0.95,"polka-dotted things",0.7,232,232,222,"circle",322132,"True",1,3,2,17,17,14,NA,NA,NA,NA,NA,NA,0.424242837467443,0.575757162532557,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,323221,0
"1108",1108,1228,81,260,18,"english","clouds",0.25,"circles",0.3,"squares",0.35,"solid things",0.25,"striped things",0.85,"polka-dotted things",0.6,233,123,232,"green",212222,"True",3,1,2,26,22,17,NA,NA,NA,0.413792294885924,0.586207705114076,NA,0.545450082636514,0.454549917363486,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,212222,0
"1109",1109,1229,81,1628,19,"english","blue things",0.75,"red things",0.7,"green things",0.75,"clouds",0.15,"circles",0.2,"squares",0.8,132,331,221,"polka-dotted",211112,"True",2,3,1,16,9,5,NA,NA,NA,0.482756527940039,0.517243472059961,NA,0.130431304313043,0.695656956569566,0.173911739117391,0.5,0.5,NA,1,0,NA,0.66667,0,0.33333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,211211,0
"1110",1110,1230,81,267,20,"english","clouds",0.8,"circles",0.25,"squares",0.8,"solid things",0.25,"striped things",0.25,"polka-dotted things",0.2,233,123,232,"green",212222,"True",3,1,2,26,22,17,NA,NA,NA,0.444442716030178,0.555557283969822,NA,0.238102789083285,0.761897210916715,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,212222,0
"1111",1111,1231,82,1782,6,"English","solid things",0.7,"striped things",0.15,"polka-dotted things",0.25,"blue things",0.1,"red things",1,"green things",0,312,312,313,"square",322132,"True",1,2,3,12,12,21,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0.852130739346303,0.147869260653697,NA,323221,0
"1112",1112,1232,82,640,7,"English","blue things",0.05,"red things",0.95,"green things",0.1,"clouds",0.1,"circles",0.75,"squares",0.05,212,232,321,"solid",112121,"False",2,3,1,11,17,6,NA,NA,NA,0.937495078131152,0.0625049218688477,NA,0.95000495000495,0.04999504999505,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.84028,0.07986,0.07986,0.852113521135211,0.147886478864789,NA,0.852113521135211,0.147886478864789,NA,112121,0
"1113",1113,1233,82,647,8,"English","blue things",0.85,"red things",0,"green things",0.05,"solid things",0.65,"striped things",0,"polka-dotted things",0.1,111,211,332,"cloud",112121,"False",1,3,2,1,2,18,NA,NA,NA,0.86667,0.13333,NA,1,0,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.84028,0.07986,0.07986,0.852113521135211,0.147886478864789,NA,0.852113521135211,0.147886478864789,NA,112121,0
"1114",1114,1234,82,620,9,"English","clouds",0.15,"circles",0.6,"squares",0.7,"blue things",0.1,"red things",0.1,"green things",0.7,333,323,112,"polka-dotted",112121,"False",2,1,3,27,24,10,NA,NA,NA,0.823527404854915,0.176472595145085,NA,0.875001406248242,0.124998593751758,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.84028,0.07986,0.07986,0.852113521135211,0.147886478864789,NA,0.852113521135211,0.147886478864789,NA,112121,0
"1115",1115,1235,82,890,10,"English","solid things",0.2,"striped things",0.85,"polka-dotted things",0.2,"blue things",0.7,"red things",0.05,"green things",0.1,321,122,231,"square",112122,"False",1,2,3,6,13,8,NA,NA,NA,0.80952380952381,0.19047619047619,NA,0.933337111123704,0.0666628888762962,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.84028,0.07986,0.07986,0.852113521135211,0.147886478864789,NA,0.852113521135211,0.147886478864789,NA,112122,0
"1116",1116,1236,82,2047,11,"English","blue things",0.7,"red things",0.05,"green things",0.15,"solid things",0.2,"striped things",0.1,"polka-dotted things",0.85,131,133,121,"cloud",322122,"True",1,3,2,7,25,4,NA,NA,NA,0.894733019404665,0.105266980595335,NA,0.82352692042988,0.17647307957012,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.852130739346303,0.147869260653697,NA,0.852130739346303,0.147869260653697,NA,322122,0
"1117",1117,1237,82,280,12,"English","blue things",0.7,"red things",0.1,"green things",0.1,"solid things",0.1,"striped things",0.1,"polka-dotted things",0.8,131,123,331,"cloud",212222,"True",1,3,2,7,22,9,NA,NA,NA,0.888888888888889,0.111111111111111,NA,0.875001406248242,0.124998593751758,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.852085739571302,0.147914260428698,NA,0.852145739271304,0.147854260728696,NA,0.852145739271304,0.147854260728696,NA,212222,0
"1118",1118,1238,82,2204,13,"English","clouds",0.75,"circles",0.1,"squares",0.2,"blue things",0.15,"red things",0.75,"green things",0,122,322,222,"striped",323211,"True",2,1,3,13,15,14,NA,NA,NA,NA,NA,NA,0.714282857171428,0.190478095219048,0.0952390476095239,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,0.84032,0.07984,0.07984,323211,0
"1119",1119,1239,82,2082,14,"English","clouds",0.8,"circles",0.15,"squares",0.15,"solid things",0.8,"striped things",0.15,"polka-dotted things",0.1,113,333,223,"green",321111,"True",3,1,2,19,27,23,NA,NA,NA,0.7619,0.09524,0.14286,0.727277272772728,0.136361363613636,0.136361363613636,NA,NA,NA,1,0,0,1,0,0,NA,NA,NA,0.84032,0.07984,0.07984,0.84032,0.07984,0.07984,321111,0
"1120",1120,1240,82,2257,15,"English","clouds",0.2,"circles",0.55,"squares",1,"solid things",0.1,"striped things",0.3,"polka-dotted things",0.75,332,332,331,"red",213232,"False",3,1,2,18,18,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.852085739571302,0.147914260428698,NA,NA,NA,NA,NA,NA,NA,213232,0
"1121",1121,1241,82,705,16,"English","blue things",0.25,"red things",0.75,"green things",0.15,"solid things",0.1,"striped things",0.75,"polka-dotted things",0.15,322,321,212,"square",212122,"True",1,3,2,15,6,11,NA,NA,NA,0.882352941176471,0.117647058823529,NA,0.75,0.25,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.852085739571302,0.147914260428698,NA,0.852085739571302,0.147914260428698,NA,0.852145739271304,0.147854260728696,NA,212122,0
"1122",1122,1242,82,2230,17,"English","blue things",0.1,"red things",0.8,"green things",0.1,"solid things",0.2,"striped things",0.75,"polka-dotted things",0.1,322,323,321,"square",323211,"True",1,3,2,15,24,6,NA,NA,NA,NA,NA,NA,0.8,0.1,0.1,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,0.84032,0.07984,0.07984,323211,0
"1123",1123,1243,82,1167,18,"English","solid things",0.15,"striped things",0.7,"polka-dotted things",0.1,"blue things",0.8,"red things",0.15,"green things",0.15,321,331,121,"square",212232,"True",1,2,3,6,9,4,NA,NA,NA,NA,NA,NA,0.875002968768555,0.124997031231445,NA,0.5,0.5,NA,NA,NA,NA,1,0,NA,0.852085739571302,0.147914260428698,NA,NA,NA,NA,0.852145739271304,0.147854260728696,NA,213222,0
"1124",1124,1244,82,2009,19,"English","solid things",0.15,"striped things",0.2,"polka-dotted things",0.75,"blue things",0.15,"red things",0.75,"green things",0.2,132,133,122,"cloud",322122,"True",1,2,3,16,25,13,NA,NA,NA,0.789472465379093,0.210527534620907,NA,0.789472465379093,0.210527534620907,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.852130739346303,0.147869260653697,NA,0.852130739346303,0.147869260653697,NA,322122,0
"1125",1125,1245,82,600,20,"English","clouds",0.65,"circles",0.25,"squares",0.2,"solid things",0.75,"striped things",0.1,"polka-dotted things",0.1,112,122,123,"red",213212,"True",3,1,2,10,13,22,NA,NA,NA,NA,NA,NA,0.882355570954366,0.117644429045634,NA,0.5,0.5,NA,NA,NA,NA,1,0,NA,0.852085739571302,0.147914260428698,NA,NA,NA,NA,0.913225433872831,0.0867745661271694,NA,213212,0
"1126",1126,1246,83,1621,6,"english","clouds",0.9,"circles",0.65,"squares",0.05,"solid things",0,"striped things",0,"polka-dotted things",0.7,132,212,221,"red",211112,"True",3,1,2,16,11,5,NA,NA,NA,0.580645161290323,0.419354838709677,NA,1,0,0,0.5,0.5,NA,1,0,NA,0.66667,0,0.33333,0.777341113294433,0.222658886705566,NA,0.90959545202274,0.0904045479772601,NA,0.81488,0.05984,0.12528,211211,0
"1127",1127,1247,83,1711,7,"english","clouds",0,"circles",0.7,"squares",0.6,"solid things",0,"striped things",0,"polka-dotted things",0.9,212,312,331,"red",212112,"True",3,1,2,11,12,9,NA,NA,NA,0,1,NA,0.53846,0.46154,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.777341113294433,0.222658886705566,NA,0.777341113294433,0.222658886705566,NA,0.90959545202274,0.0904045479772601,NA,212112,0
"1128",1128,1248,83,2035,8,"english","clouds",0,"circles",0,"squares",1,"solid things",1,"striped things",0,"polka-dotted things",0,311,321,211,"blue",322122,"True",3,1,2,3,6,2,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.879640601796991,0.120359398203009,NA,0.879640601796991,0.120359398203009,NA,322122,0
"1129",1129,1249,83,830,9,"english","clouds",0,"circles",0,"squares",0.5,"solid things",0.5,"striped things",0.65,"polka-dotted things",0,322,333,111,"red",112111,"False",3,1,2,15,27,1,NA,NA,NA,1,0,NA,0.56522,0,0.43478,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.75602,0.12199,0.12199,0.820525897370513,0.179474102629487,NA,0.75602,0.12199,0.12199,112111,0
"1130",1130,1250,83,105,10,"english","clouds",0,"circles",0.75,"squares",0,"blue things",0,"red things",0.4,"green things",0,222,322,133,"striped",212111,"True",2,1,3,14,15,25,NA,NA,NA,1,0,NA,1,0,0,0.5,0.5,NA,0.5,0.5,NA,0.66667,0,0.33333,0.777341113294433,0.222658886705566,NA,0.777341113294433,0.222658886705566,NA,0.81488,0.05984,0.12528,212111,0
"1131",1131,1251,83,1208,11,"english","solid things",0.65,"striped things",0.7,"polka-dotted things",0,"blue things",0.6,"red things",0,"green things",0.5,321,223,133,"square",112112,"False",1,2,3,6,23,25,NA,NA,NA,1,0,NA,0.54545,0.45455,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.75602,0.12199,0.12199,0.820525897370513,0.179474102629487,NA,0.861055694721526,0.138944305278474,NA,112112,0
"1132",1132,1252,83,879,12,"english","blue things",0.65,"red things",0,"green things",0,"solid things",0,"striped things",0.55,"polka-dotted things",0,121,222,331,"cloud",112122,"False",1,3,2,4,14,9,NA,NA,NA,1,0,NA,1,0,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.75602,0.12199,0.12199,0.820525897370513,0.179474102629487,NA,0.820525897370513,0.179474102629487,NA,112122,0
"1133",1133,1253,83,146,13,"english","blue things",0.65,"red things",0,"green things",0,"clouds",0.65,"circles",0.65,"squares",0,131,133,212,"polka-dotted",212111,"True",2,3,1,7,25,11,NA,NA,NA,0.5,0.5,NA,1,0,0,0.5,0.5,NA,0.5,0.5,NA,0.66667,0,0.33333,0.777341113294433,0.222658886705566,NA,0.777341113294433,0.222658886705566,NA,0.81488,0.05984,0.12528,212111,0
"1134",1134,1254,83,434,14,"english","solid things",0.05,"striped things",0.65,"polka-dotted things",0,"blue things",0.6,"red things",0,"green things",0,131,122,123,"cloud",321112,"True",1,2,3,7,13,22,NA,NA,NA,0,1,NA,1,0,0,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.93158534207329,0.0684146579267104,NA,0.87194,0.06403,0.06403,321211,0
"1135",1135,1255,83,726,15,"english","clouds",0.7,"circles",0,"squares",0,"blue things",0,"red things",0,"green things",0.7,113,213,132,"solid",212122,"True",2,1,3,19,20,16,NA,NA,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.777341113294433,0.222658886705566,NA,0.777341113294433,0.222658886705566,NA,0.90819908199082,0.0918009180091801,NA,212122,0
"1136",1136,1256,83,170,16,"english","solid things",0.65,"striped things",0,"polka-dotted things",0,"blue things",0,"red things",0.75,"green things",0,212,222,222,"circle",323212,"True",1,2,3,11,14,14,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0.93158534207329,0.0684146579267104,NA,323212,0
"1137",1137,1257,83,1502,17,"english","solid things",0,"striped things",0.8,"polka-dotted things",0,"blue things",0,"red things",0.65,"green things",0,222,223,213,"circle",322112,"True",1,2,3,14,23,20,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.879640601796991,0.120359398203009,NA,0.93158534207329,0.0684146579267104,NA,322112,0
"1138",1138,1258,83,897,18,"english","clouds",0,"circles",0.7,"squares",0,"blue things",0.95,"red things",0,"green things",0,211,232,321,"solid",112122,"False",2,1,3,2,17,6,NA,NA,NA,1,0,NA,1,0,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.75602,0.12199,0.12199,0.820525897370513,0.179474102629487,NA,0.820525897370513,0.179474102629487,NA,112122,0
"1139",1139,1259,83,1414,19,"english","solid things",0,"striped things",0,"polka-dotted things",0.8,"clouds",0,"circles",0.7,"squares",0.7,333,323,113,"green",322111,"True",3,2,1,27,24,19,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.879640601796991,0.120359398203009,NA,0.87194,0.06403,0.06403,322111,0
"1140",1140,1260,83,225,20,"english","solid things",0,"striped things",0,"polka-dotted things",0.9,"blue things",0,"red things",0,"green things",0.75,333,333,213,"square",212132,"False",1,2,3,27,27,20,NA,NA,NA,NA,NA,NA,1,0,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,0.777341113294433,0.222658886705566,NA,NA,NA,NA,0.777341113294433,0.222658886705566,NA,213221,0
"1141",1141,1261,84,2332,6,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,121,131,131,"striped",123232,"False",2,1,3,4,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.501522492387538,0.498477507612462,NA,NA,NA,NA,NA,NA,NA,123232,0
"1142",1142,1262,84,74,7,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,322,232,131,"striped",122111,"False",2,3,1,15,17,7,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.501522492387538,0.498477507612462,NA,0.501222493887531,0.498777506112469,NA,0.334693346933469,0.332653326533265,0.332653326533265,122111,0
"1143",1143,1263,84,1005,8,"English","solid things",0.5,"striped things",0,"polka-dotted things",0.75,"blue things",0.8,"red things",0.5,"green things",0.05,131,123,333,"cloud",212212,"True",1,2,3,7,22,27,NA,NA,NA,1,0,NA,0.941171799310706,0.0588282006892937,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.500615006150061,0.499384993849938,NA,0.783521082394588,0.216478917605412,NA,0.739016304918475,0.260983695081525,NA,212212,0
"1144",1144,1264,84,1518,9,"English","blue things",0.8,"red things",0.25,"green things",0.25,"solid things",0.25,"striped things",0.65,"polka-dotted things",0.5,121,123,113,"cloud",322112,"True",1,3,2,4,22,19,NA,NA,NA,0.722225678996982,0.277774321003018,NA,0.761901224479689,0.238098775520311,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.716512165121651,0.283487834878349,NA,0.802178021780218,0.197821978219782,NA,322112,0
"1145",1145,1265,84,2087,10,"English","solid things",0.8,"striped things",0.25,"polka-dotted things",0.25,"clouds",0.25,"circles",0.3,"squares",0.7,312,232,122,"red",321111,"True",3,2,1,12,17,13,NA,NA,NA,0.61538,0.19231,0.19231,0.56,0.24,0.2,NA,NA,NA,1,0,0,1,0,0,NA,NA,NA,0.66969669696697,0.165151651516515,0.165151651516515,0.66969669696697,0.165151651516515,0.165151651516515,321111,0
"1146",1146,1266,84,335,11,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.05,"red things",0.95,"green things",0.5,112,111,213,"cloud",213211,"True",1,2,3,10,1,20,NA,NA,NA,NA,NA,NA,0.633336333363334,0.033330333303333,0.333333333333333,0.5,0.5,NA,NA,NA,NA,0.66667,0,0.33333,0.500615006150061,0.499384993849938,NA,NA,NA,NA,0.53522,0.13199,0.33279,213211,0
"1147",1147,1267,84,1325,12,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,321,332,231,"striped",122122,"False",2,3,1,6,18,8,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.501522492387538,0.498477507612462,NA,0.501222493887531,0.498777506112469,NA,0.501222493887531,0.498777506112469,NA,122122,0
"1148",1148,1268,84,431,13,"English","blue things",0.75,"red things",0.3,"green things",0.3,"solid things",0.75,"striped things",0.3,"polka-dotted things",0.5,111,123,122,"cloud",321112,"True",1,3,2,1,22,13,NA,NA,NA,0.714283605444185,0.285716394555815,NA,0.55556,0.22222,0.22222,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.802178021780218,0.197821978219782,NA,0.66969669696697,0.165151651516515,0.165151651516515,321211,0
"1149",1149,1269,84,876,14,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,322,331,223,"red",112122,"False",3,2,1,15,9,23,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.334693346933469,0.332653326533265,0.332653326533265,0.501222493887531,0.498777506112469,NA,0.501222493887531,0.498777506112469,NA,112122,0
"1150",1150,1270,84,659,15,"English","blue things",0.2,"red things",0.5,"green things",0.85,"clouds",0.75,"circles",0.25,"squares",0.5,113,211,333,"solid",212211,"True",2,3,1,19,2,27,NA,NA,NA,0.809527324259691,0.190472675740309,NA,0.5,0.16667,0.33333,0.5,0.5,NA,1,0,NA,0.66667,0,0.33333,0.500615006150061,0.499384993849938,NA,0.783521082394588,0.216478917605412,NA,0.53522,0.13199,0.33279,212211,0
"1151",1151,1271,84,478,16,"English","blue things",0.25,"red things",0.7,"green things",0.5,"solid things",0.7,"striped things",0.25,"polka-dotted things",0.5,312,321,133,"square",211111,"True",1,3,2,12,6,25,NA,NA,NA,0.48276,0.17241,0.34483,0.48276,0.17241,0.34483,0.5,0.5,NA,0.66667,0,0.33333,0.66667,0,0.33333,0.500615006150061,0.499384993849938,NA,0.53522,0.13199,0.33279,0.53522,0.13199,0.33279,211111,0
"1152",1152,1272,84,1722,17,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",1,"red things",0.05,"green things",0.5,121,122,212,"cloud",212112,"True",1,2,3,4,13,11,NA,NA,NA,0.5,0.5,NA,0.952378140592247,0.0476218594077529,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.500615006150061,0.499384993849938,NA,0.500615006150061,0.499384993849938,NA,0.739016304918475,0.260983695081525,NA,212112,0
"1153",1153,1273,84,1150,18,"English","blue things",0.3,"red things",0.5,"green things",0.75,"clouds",0.7,"circles",0.2,"squares",0.5,123,221,221,"striped",321212,"True",2,3,1,22,5,5,NA,NA,NA,0.777774321003018,0.222225678996982,NA,0.714283605444185,0.285716394555815,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.802178021780218,0.197821978219782,NA,0.802178021780218,0.197821978219782,NA,321212,0
"1154",1154,1274,84,132,19,"English","clouds",0.75,"circles",0.25,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,112,212,323,"red",212111,"True",3,1,2,10,11,24,NA,NA,NA,0.5,0.5,NA,0.5,0.16667,0.33333,0.5,0.5,NA,0.5,0.5,NA,0.66667,0,0.33333,0.500615006150061,0.499384993849938,NA,0.500615006150061,0.499384993849938,NA,0.53522,0.13199,0.33279,212111,0
"1155",1155,1275,84,2157,20,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,331,113,223,"blue",121111,"False",3,2,1,9,19,23,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.501522492387538,0.498477507612462,NA,0.334693346933469,0.332653326533265,0.332653326533265,0.334693346933469,0.332653326533265,0.332653326533265,121111,0
"1156",1156,1276,85,1058,6,"English","solid things",0.8,"striped things",0.7,"polka-dotted things",0.9,"clouds",0.7,"circles",0.65,"squares",0.85,322,311,313,"red",113212,"False",3,2,1,15,3,21,NA,NA,NA,NA,NA,NA,0.466672,0.533328,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,0.5,0.5,NA,113212,0
"1157",1157,1277,85,2367,7,"English","clouds",0.6,"circles",0.8,"squares",0.75,"solid things",0.7,"striped things",0.3,"polka-dotted things",0.5,133,131,132,"green",113232,"False",3,1,2,25,7,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,NA,NA,NA,113232,0
"1158",1158,1278,85,2126,8,"English","solid things",0.75,"striped things",0.85,"polka-dotted things",0.7,"blue things",0.35,"red things",0.35,"green things",0.5,312,121,231,"square",111112,"False",1,2,3,12,4,8,NA,NA,NA,0.5,0.5,NA,0.326086739132609,0.369566304336957,0.304346956530435,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,111211,0
