"","X.1","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode"
"981",981,1071,71,769,11,"English","clouds",0.65,"circles",0.35,"squares",0.35,"solid things",0.4,"striped things",0.45,"polka-dotted things",0.35,111,221,223,"blue",211212,"True",3,1,2,1,5,23,NA,NA,NA,0.470585743932913,0.529414256067087,NA,0.64999864999865,0.35000135000135,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.761636191819041,0.238363808180959,NA,0.761636191819041,0.238363808180959,NA,211212
"982",982,1072,71,1430,12,"English","solid things",0.6,"striped things",0.55,"polka-dotted things",0.15,"clouds",0.3,"circles",0.85,"squares",0.35,222,322,112,"red",322111,"True",3,2,1,14,15,10,NA,NA,NA,0.478261852546856,0.521738147453144,NA,0.56667,0.23333,0.2,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.729862298622986,0.270137701377014,NA,0.69063,0.15321,0.15616,322111
"983",983,1073,71,491,13,"English","clouds",0.05,"circles",0.75,"squares",0.2,"blue things",0.1,"red things",0.7,"green things",0.15,212,113,331,"solid",211111,"True",2,1,3,11,19,9,NA,NA,NA,0.75,0.05,0.2,0.736847368473685,0.157891578915789,0.105261052610526,0.5,0.5,NA,0.66667,0,0.33333,0.66667,0,0.33333,0.5,0.5,NA,0.545625456254562,0.121041210412104,0.333333333333333,0.545625456254562,0.121041210412104,0.333333333333333,211111
"984",984,1074,71,2110,14,"English","clouds",0.35,"circles",0.35,"squares",0.35,"blue things",0.15,"red things",0.15,"green things",0.15,223,112,131,"striped",111112,"False",2,1,3,23,10,7,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,111211
"985",985,1075,71,1533,15,"English","solid things",0.6,"striped things",0.05,"polka-dotted things",0.75,"blue things",0.05,"red things",0.1,"green things",0.65,233,223,221,"circle",322112,"True",1,2,3,26,23,5,NA,NA,NA,0.928571428571429,0.0714285714285714,NA,0.937506562598439,0.062493437401561,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.731651341743291,0.268348658256709,NA,0.819910900445498,0.180089099554502,NA,322112
"986",986,1076,71,1324,16,"English","solid things",0.3,"striped things",0.3,"polka-dotted things",0.3,"clouds",0.2,"circles",0.2,"squares",0.15,331,313,133,"blue",122122,"False",3,2,1,9,21,25,NA,NA,NA,0.5,0.5,NA,0.428571428571429,0.571428571428572,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,122122
"987",987,1077,71,2283,17,"English","clouds",0.3,"circles",0.3,"squares",0.3,"blue things",0.2,"red things",0.2,"green things",0.2,133,133,123,"polka-dotted",213232,"False",2,1,3,25,25,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,213232
"988",988,1078,71,1557,18,"English","clouds",0.35,"circles",0.6,"squares",0.25,"solid things",0.6,"striped things",0.15,"polka-dotted things",0.55,232,232,312,"red",322121,"True",3,1,2,17,17,12,NA,NA,NA,0.478261852546856,0.521738147453144,NA,0.705885674756117,0.294114325243883,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.725966370168149,0.274033629831851,NA,0.725966370168149,0.274033629831851,NA,322121
"989",989,1079,71,1649,19,"English","solid things",0.6,"striped things",0.65,"polka-dotted things",0.3,"blue things",0.2,"red things",0.2,"green things",0.75,223,211,131,"circle",211112,"True",1,2,3,23,2,7,NA,NA,NA,0.789475595583963,0.210524404416037,NA,0.41935,0.3871,0.19355,0.5,0.5,NA,1,0,NA,0.69231,0,0.30769,0.5,0.5,NA,0.757987579875799,0.242012420124201,NA,0.549115491154912,0.119141191411914,0.331743317433174,211211
"990",990,1080,71,401,20,"English","solid things",0.3,"striped things",0.8,"polka-dotted things",0.25,"clouds",0.9,"circles",0,"squares",0,123,313,333,"green",321112,"True",3,2,1,22,21,27,NA,NA,NA,1,0,NA,0.59259,0.22222,0.18519,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.821258212582126,0.178741787417874,NA,0.69672,0.15164,0.15164,321211
"991",991,1081,72,1712,6,"english","blue things",1,"red things",0,"green things",0,"clouds",0,"circles",0,"squares",0,221,222,312,"striped",212112,"True",2,3,1,5,14,12,NA,NA,NA,0.5,0.5,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,0.955930220348898,0.0440697796511017,NA,212112
"992",992,1082,72,1513,7,"english","clouds",0.9,"circles",0.05,"squares",0.5,"solid things",0,"striped things",0,"polka-dotted things",1,133,233,213,"green",322112,"True",3,1,2,25,26,20,NA,NA,NA,1,0,NA,0.947372437687928,0.0526275623120717,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.911110444447778,0.0888895555522222,NA,0.971845140774296,0.0281548592257039,NA,322112
"993",993,1083,72,2144,8,"english","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,223,132,111,"striped",111112,"False",2,3,1,23,16,1,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,111211
"994",994,1084,72,1322,9,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,232,133,112,"circle",122122,"False",1,2,3,17,25,10,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,122122
"995",995,1085,72,1631,10,"english","clouds",0.5,"circles",0.9,"squares",0,"blue things",0.5,"red things",0,"green things",1,233,332,311,"polka-dotted",211112,"True",2,1,3,26,18,3,NA,NA,NA,1,0,NA,0.66667,0,0.33333,0.5,0.5,NA,1,0,NA,0.69231,0,0.30769,0.5,0.5,NA,0.949435252823736,0.0505647471762641,NA,0.68035,0.01928,0.30037,211211
"996",996,1086,72,1567,11,"english","solid things",0.15,"striped things",0.15,"polka-dotted things",1,"clouds",1,"circles",0.5,"squares",0,133,133,323,"green",322121,"True",3,2,1,25,25,24,NA,NA,NA,0.869569640858683,0.130430359141317,NA,1,0,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.860528605286053,0.139471394713947,NA,0.860528605286053,0.139471394713947,NA,322121
"997",997,1087,72,2336,12,"english","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,111,112,112,"blue",123232,"False",3,1,2,1,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,123232
"998",998,1088,72,607,13,"english","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,213,113,322,"circle",112121,"False",1,3,2,20,19,15,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,112121
"999",999,1089,72,135,14,"english","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0,"green things",1,133,132,311,"polka-dotted",212111,"True",2,1,3,25,16,3,NA,NA,NA,0.5,0.5,NA,0.66667,0,0.33333,0.5,0.5,NA,0.5,0.5,NA,0.66667,0,0.33333,0.5,0.5,NA,0.5,0.5,NA,0.642076420764208,0.024590245902459,0.333333333333333,212111
"1000",1000,1090,72,257,15,"english","solid things",0.1,"striped things",0.8,"polka-dotted things",0.5,"blue things",0.8,"red things",0.05,"green things",0,121,113,321,"cloud",212222,"True",1,2,3,4,19,6,NA,NA,NA,0.888887160501509,0.111112839498491,NA,1,0,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.924174241742417,0.0758257582575826,NA,0.924174241742417,0.0758257582575826,NA,212222
"1001",1001,1091,72,1101,16,"english","solid things",0.8,"striped things",0,"polka-dotted things",0,"blue things",0,"red things",1,"green things",0,112,121,121,"cloud",321212,"True",1,2,3,10,4,4,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.982855085724571,0.0171449142754286,NA,0.982855085724571,0.0171449142754286,NA,321212
"1002",1002,1092,72,481,17,"english","solid things",0.5,"striped things",0.1,"polka-dotted things",0.5,"clouds",0.15,"circles",1,"squares",0.5,232,122,313,"red",211111,"True",3,2,1,17,13,21,NA,NA,NA,0.454545454545455,0.0909090909090909,0.454545454545455,0.60606,0.09091,0.30303,0.5,0.5,NA,0.66667,0,0.33333,0.66667,0,0.33333,0.5,0.5,NA,0.642076420764208,0.024590245902459,0.333333333333333,0.642076420764208,0.024590245902459,0.333333333333333,211111
"1003",1003,1093,72,977,18,"english","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,213,331,332,"solid",121112,"False",2,1,3,20,9,18,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,121211
"1004",1004,1094,72,1703,19,"english","clouds",0.15,"circles",0.45,"squares",0.5,"blue things",0.9,"red things",0.5,"green things",0.1,231,233,313,"polka-dotted",212112,"True",2,1,3,8,26,21,NA,NA,NA,0.473681163447733,0.526318836552267,NA,0.8999955000225,0.1000044999775,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,0.955930220348898,0.0440697796511017,NA,212112
"1005",1005,1095,72,294,20,"english","blue things",0.5,"red things",0.8,"green things",0.2,"clouds",0.5,"circles",0.1,"squares",0.5,122,223,132,"striped",212222,"True",2,3,1,13,23,16,NA,NA,NA,0.833333333333333,0.166666666666667,NA,0.80000300003,0.19999699997,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.924174241742417,0.0758257582575826,NA,0.924174241742417,0.0758257582575826,NA,212222
"1006",1006,1096,73,1220,6,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,123,313,331,"striped",112112,"False",2,1,3,22,21,9,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,112112
"1007",1007,1097,73,1945,7,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,222,313,113,"circle",111212,"False",1,2,3,14,21,19,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,111212
"1008",1008,1098,73,960,8,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,331,112,113,"square",121112,"False",1,3,2,9,10,19,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,121211
"1009",1009,1099,73,137,9,"English","solid things",0.5,"striped things",1,"polka-dotted things",0,"blue things",0.5,"red things",0.5,"green things",0.5,122,132,211,"cloud",212111,"True",1,2,3,13,16,2,NA,NA,NA,0.5,0.5,NA,0.66667,0,0.33333,0.5,0.5,NA,0.5,0.5,NA,0.66667,0,0.33333,0.5,0.5,NA,0.5,0.5,NA,0.66667,0,0.33333,212111
"1010",1010,1100,73,718,10,"English","solid things",0.5,"striped things",1,"polka-dotted things",0,"clouds",0.5,"circles",0.5,"squares",0.5,221,231,122,"blue",212122,"True",3,2,1,5,8,13,NA,NA,NA,0.5,0.5,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,212122
"1011",1011,1101,73,146,11,"English","blue things",1,"red things",0.5,"green things",0,"clouds",0.5,"circles",0.5,"squares",0.5,131,133,212,"polka-dotted",212111,"True",2,3,1,7,25,11,NA,NA,NA,0.5,0.5,NA,0.66667,0,0.33333,0.5,0.5,NA,0.5,0.5,NA,0.66667,0,0.33333,0.5,0.5,NA,0.5,0.5,NA,0.66667,0,0.33333,212111
"1012",1012,1102,73,2244,12,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",1,"striped things",0,"polka-dotted things",0,313,333,323,"green",323211,"True",3,1,2,21,27,24,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,1,0,0,323211
"1013",1013,1103,73,1705,13,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0,"striped things",0.5,"polka-dotted things",1,131,111,313,"cloud",212112,"True",1,3,2,7,1,21,NA,NA,NA,0.5,0.5,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,212112
"1014",1014,1104,73,1784,14,"English","blue things",0,"red things",0.5,"green things",1,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,123,123,121,"cloud",322132,"True",1,3,2,22,22,4,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,323221
"1015",1015,1105,73,783,15,"English","solid things",0,"striped things",1,"polka-dotted things",0.5,"clouds",1,"circles",0,"squares",0.5,121,211,213,"blue",211212,"True",3,2,1,4,2,20,NA,NA,NA,1,0,NA,1,0,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.5,0.5,NA,1,0,NA,1,0,NA,211212
"1016",1016,1106,73,1718,16,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0,"polka-dotted things",1,233,223,321,"green",212112,"True",3,1,2,26,23,6,NA,NA,NA,0.5,0.5,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,212112
"1017",1017,1107,73,1875,17,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,231,311,311,"circle",123212,"False",1,2,3,8,3,3,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,123212
"1018",1018,1108,73,1615,18,"English","clouds",0.5,"circles",1,"squares",0,"solid things",1,"striped things",0.5,"polka-dotted things",0,212,332,323,"red",211112,"True",3,1,2,11,18,24,NA,NA,NA,1,0,NA,0.66667,0,0.33333,0.5,0.5,NA,1,0,NA,0.69231,0,0.30769,0.5,0.5,NA,1,0,NA,0.66692,0,0.33308,211211
"1019",1019,1109,73,787,19,"English","blue things",0,"red things",1,"green things",0.5,"clouds",0.5,"circles",1,"squares",0,212,311,321,"solid",211212,"True",2,3,1,11,3,6,NA,NA,NA,1,0,NA,1,0,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.5,0.5,NA,1,0,NA,1,0,NA,211212
"1020",1020,1110,73,1474,20,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,223,113,313,"striped",123211,"False",2,1,3,23,19,21,NA,NA,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,123211
"1021",1021,1111,74,732,6,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",1,"circles",0,"squares",0.5,132,232,113,"polka-dotted",212122,"True",2,3,1,16,17,19,NA,NA,NA,0.5,0.5,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,0.995934959349594,0.0040650406504065,NA,212122
"1022",1022,1112,74,1865,7,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,331,233,233,"square",123212,"False",1,2,3,9,26,26,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,123212
"1023",1023,1113,74,430,8,"English","blue things",1,"red things",0.5,"green things",0,"solid things",0,"striped things",1,"polka-dotted things",0,321,313,333,"square",321112,"True",1,3,2,6,21,27,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.996655016724916,0.00334498327508362,NA,0.993340066599334,0.003329966700333,0.003329966700333,321211
"1024",1024,1114,74,563,9,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0,"green things",1,323,322,312,"striped",213212,"True",2,1,3,24,15,12,NA,NA,NA,NA,NA,NA,1,0,NA,0.5,0.5,NA,NA,NA,NA,1,0,NA,0.5,0.5,NA,NA,NA,NA,0.993460032699836,0.0065399673001635,NA,213212
"1025",1025,1115,74,1339,10,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,223,212,122,"green",122122,"False",3,2,1,23,11,13,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,122122
"1026",1026,1116,74,796,11,"English","clouds",0,"circles",0.5,"squares",1,"solid things",0.5,"striped things",1,"polka-dotted things",0,322,132,133,"red",211212,"True",3,1,2,15,16,25,NA,NA,NA,1,0,NA,1,0,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.99400002999985,0.00599997000015,NA,0.99400002999985,0.00599997000015,NA,211212
"1027",1027,1117,74,763,12,"English","clouds",0.5,"circles",1,"squares",0,"solid things",0,"striped things",1,"polka-dotted things",0.5,221,311,313,"blue",211212,"True",3,1,2,5,3,21,NA,NA,NA,1,0,NA,1,0,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.99400002999985,0.00599997000015,NA,0.99400002999985,0.00599997000015,NA,211212
"1028",1028,1118,74,1567,13,"English","clouds",1,"circles",0.5,"squares",0,"solid things",0.5,"striped things",0,"polka-dotted things",1,133,133,323,"green",322121,"True",3,1,2,25,25,24,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.991105044474778,0.00889495552522237,NA,0.991105044474778,0.00889495552522237,NA,322121
"1029",1029,1119,74,168,14,"English","solid things",0,"striped things",0.5,"polka-dotted things",1,"blue things",0.5,"red things",0.5,"green things",0.5,331,311,311,"square",323212,"True",1,2,3,9,3,3,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0.996715016424918,0.00328498357508212,NA,323212
"1030",1030,1120,74,599,15,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",1,"red things",0.5,"green things",0,221,223,323,"circle",213212,"True",1,2,3,5,23,24,NA,NA,NA,NA,NA,NA,1,0,NA,0.5,0.5,NA,NA,NA,NA,1,0,NA,0.5,0.5,NA,NA,NA,NA,0.993460032699836,0.0065399673001635,NA,213212
"1031",1031,1121,74,83,16,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,333,322,121,"polka-dotted",122111,"False",2,3,1,27,15,4,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,122111
"1032",1032,1122,74,1913,17,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,223,111,112,"green",111212,"False",3,1,2,23,1,10,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,111212
"1033",1033,1123,74,420,18,"English","clouds",0.05,"circles",0,"squares",1,"blue things",0.05,"red things",0.5,"green things",1,323,121,221,"striped",321112,"True",2,1,3,24,4,5,NA,NA,NA,0.952378140592247,0.0476218594077529,NA,0.95238,0.04762,0,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.996655016724916,0.00334498327508362,NA,0.993340066599334,0.003329966700333,0.003329966700333,321211
"1034",1034,1124,74,895,19,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,333,322,213,"polka-dotted",112122,"False",2,3,1,27,15,20,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,112122
"1035",1035,1125,74,1447,20,"English","blue things",0,"red things",1,"green things",0,"solid things",1,"striped things",0,"polka-dotted things",0,312,313,321,"square",322111,"True",1,3,2,12,21,6,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.9919900400498,0.00800995995020025,NA,0.99232,0.00366,0.00402,322111
"1036",1036,1126,75,1410,6,"ENGLISH","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,232,231,133,"polka-dotted",322111,"True",2,1,3,17,8,25,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.501912490437548,0.498087509562452,NA,0.33674,0.33163,0.33163,322111
"1037",1037,1127,75,2104,7,"ENGLISH","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,112,233,323,"cloud",111112,"False",1,2,3,10,26,24,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,111211
"1038",1038,1128,75,521,8,"ENGLISH","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,331,321,312,"polka-dotted",112132,"False",2,3,1,9,6,12,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,0.5,0.5,NA,113221
"1039",1039,1129,75,1560,9,"ENGLISH","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,313,313,332,"square",322121,"True",1,2,3,21,21,18,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.501912490437548,0.498087509562452,NA,0.501912490437548,0.498087509562452,NA,322121
"1040",1040,1130,75,756,10,"ENGLISH","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,222,332,333,"red",211212,"True",3,2,1,14,18,27,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.502872485637572,0.497127514362428,NA,0.502872485637572,0.497127514362428,NA,211212
"1041",1041,1131,75,1023,11,"ENGLISH","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,133,121,223,"cloud",212212,"True",1,2,3,25,4,23,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.502880028800288,0.497119971199712,NA,0.502865028650286,0.497134971349713,NA,212212
